title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
"The Saga of Tanya the Evil, Vol. 5 (light novel): Abyssus Abyssum Invocat",Carlo Zen and Shinobu Shinotsuki ,Paperback,$9.80,$14.00,9780316560696,Yen On,03/26/19,336,5.5(w) x 8.2(h) x 0.9(d)
Stories of Your Life and Others,Ted Chiang ,Paperback,$10.87,$16.00,9781101972120,Vintage; Reissue edition,06/14/16,304,5.2(w) x 8(h) x 0.9(d)
1637: The Polish Maelstrom (Ring of Fire),Eric Flint ,Hardcover,$16.40,$25.00,9781481483896,Baen,04/02/19,512,6.5(w) x 9.2(h) x 1.4(d)
Area X: The Southern Reach Trilogy: Annihilation; Authority; Acceptance,Jeff VanderMeer ,Hardcover,$22.23,$35.00,9780374261177,FSG Originals; 1st Edition edition,11/18/14,608,6.6(w) x 8.5(h) x 1.8(d)
"The Night Trilogy: Night, Dawn, Day",Elie Wiesel ,Paperback,$13.05,$17.95,9780809073641,"Hill and Wang; First PB Edition, First Printing edition",04/15/08,352,5.5(w) x 8.3(h) x 0.9(d)
People's Republic,Kurt Schlichter ,Paperback,$13.49,$14.99,9781539018957,CreateSpace Independent Publishing Platform,09/16/16,216,6(w) x 9(h) x 0.5(d)
The Sandman Vol. 1: Preludes & Nocturnes 30th Anniversary Edition,Neil Gaiman and Sam Kieth ,Paperback,$12.93,$19.99,9781401284770,Vertigo; Anniversary edition,10/30/18,240,6.6(w) x 10.1(h) x 0.3(d)
A Piece of the World: A Novel,Christina Baker Kline ,Paperback,$9.34,$16.99,9780062356277,William Morrow Paperbacks; Reprint edition,01/30/18,352,5.3(w) x 8(h) x 0.8(d)
Mrs. Dalloway,Virginia Woolf ,Paperback,$8.73,$14.99,9780156628709,Mariner Books; First edition,01/011990,214,5.3(w) x 7.9(h) x 0.5(d)
The Red Tent - 20th Anniversary Edition: A Novel,Anita Diamant ,Paperback,$16.00,$18.00,9780312427290,Picador; 10th Anniversary edition,08/21/07,352,5.5(w) x 8.3(h) x 0.9(d)
One Second After (A John Matherson Novel),William R. Forstchen ,Paperback,$9.98,$16.99,9780765327253,Forge Books; First edition,11/24/09,352,6.2(w) x 9.2(h) x 0.9(d)
Another Kingdom,Andrew Klavan ,Hardcover,$19.49,$29.99,9781684422630,Turner,03/19/19,352,6.2(w) x 9.1(h) x 1.2(d)
Little Pilgrim's Progress: From John Bunyan's Classic,Helen L. Taylor ,Paperback,$8.33,$10.99,9780802447999,Moody Publishers; New edition,01/01/13,336,5.5(w) x 8.5(h) x 0.8(d)
Love and Ruin: A Novel,Paula McLain ,Paperback,$11.05,$17.00,9781101967393,Ballantine Books; Reprint edition,01/15/19,432,5.2(w) x 7.9(h) x 1.1(d)
"Dark Illusion (Carpathian Novel, A)",Christine Feehan ,Hardcover,$24.30,$27.00,9781984803467,Berkley,09/03/19,432,6(w) x 9(h) x 1.1(d)
The Girl in the Tower: A Novel (Winternight Trilogy),Katherine Arden ,Paperback,$12.20,$16.00,9781101885987,Del Rey; Reprint edition,06/26/18,400,5.5(w) x 8.2(h) x 0.8(d)
Seven to Eternity Volume 3: Rise to Fall,"Rick Remender , Jerome Opena, et al. ",Paperback,$11.59,$16.99,9781534306981,Image Comics,03/26/19,128,6.5(w) x 10(h) x 0.6(d)
My Favorite Thing Is Monsters,Emil Ferris ,Paperback,$26.99,$39.99,9781606999592,Fantagraphics Books; 1 edition,02/28/17,416,8.1(w) x 10.5(h) x 1.3(d)
Still Alice,Lisa Genova ,Paperback,$9.47,$16.00,9781501106422,Gallery Books; Media Tie-In edition,12/02/14,352,5.3(w) x 8.2(h) x 0.9(d)
How Long 'til Black Future Month?: Stories,N. K. Jemisin ,Hardcover,$17.10,$26.00,9780316491341,Orbit; 1st Edition edition,11/27/18,416,5.9(w) x 8.6(h) x 1.5(d)
"The World of All Souls: The Complete Guide to A Discovery of Witches, Shadow of Night, and The Book of Life (All Souls Trilogy)","Deborah Harkness , Colleen Madden, et al. ",Hardcover,$22.81,$40.00,9780735220744,Viking,05/08/18,496,7.5(w) x 9.4(h) x 1.5(d)
The Girls at 17 Swann Street: A Novel,Yara Zgheib ,Hardcover,$18.29,$27.99,9781250202444,St. Martin's Press,02/05/19,384,6.2(w) x 9.6(h) x 1.3(d)
Shogun (Asian Saga),James Clavell ,Paperback,$15.78,$20.00,9780385343244,Delta; First American Trade Paperback Edition edition,05/19/09,1008,6(w) x 8.9(h) x 1.4(d)
Adulting: How to Become a Grown-up in 535 Easy(ish) Steps,Kelly Williams Brown ,Paperback,$9.48,$15.99,9781538729137,Grand Central Life & Style; Updated edition,03/06/18,352,5.5(w) x 8.2(h) x 1(d)
"Overlord, Vol. 2 - light novel",Kugane Maruyama and so-bin ,Hardcover,$13.59,$20.00,9780316363914,Yen Press,10/04/16,256,5.7(w) x 8.3(h) x 1(d)
The Art of Voice: Poetic Principles and Practice,Tony Hoagland ,Hardcover,$15.28,$22.95,9781324002680,W. W. Norton & Company; 1 edition,03/05/19,176,5.8(w) x 8.6(h) x 0.8(d)
Civil War,Mark Millar and Steve McNiven ,Paperback,$14.98,$24.99,9780785121794,Marvel Comics; 1st Printing edition,04/11/07,208,6.6(w) x 10.2(h) x 0.4(d)
Smart Girl (The Girls),Rachel Hollis ,Paperback,$10.99,$14.95,9781503953260,Lake Union Publishing,01/26/16,264,5.5(w) x 8.2(h) x 1(d)
What If This Were Enough?: Essays,Heather Havrilesky ,Hardcover,$17.07,$25.95,9780385542883,Doubleday; 1st Edition edition,10/02/18,240,5.8(w) x 8.5(h) x 1(d)
Giovanni's Room,James Baldwin ,Paperback,$6.60,$14.00,9780345806567,Vintage Books; 1 edition,01/012013,176,5.2(w) x 7.9(h) x 0.5(d)
Pawnee: The Greatest Town in America,Leslie Knope ,Paperback,$15.59,$20.00,9781401310646,Hyperion; Original edition,10/04/11,256,7.2(w) x 9.1(h) x 0.8(d)
Gorilla Thumps and Bear Hugs: A Tapping Solution Children's Story,Alex Ortner and Erin Mariano ,Hardcover,$11.55,$16.99,9781401952877,Hay House Inc.,12/06/16,32,9.3(w) x 9.3(h) x 0.4(d)
The Kitchen House: A Novel,Kathleen Grissom ,Paperback,$12.11,$16.99,9781439153666,Atria Books; 1st edition,02/02/10,368,5.2(w) x 8(h) x 0.7(d)
Daily Rituals: How Artists Work,Mason Currey ,Hardcover,$16.83,$24.95,9780307273604,Knopf,04/23/13,304,5.3(w) x 7.5(h) x 1(d)
"This Bridge Called My Back, Fourth Edition: Writings by Radical Women of Color",Cherríe Moraga and Gloria Anzaldúa ,Paperback,$28.45,$32.95,9781438454382,SUNY Press; 4 edition,03/01/15,336,6(w) x 9(h) x 0.8(d)
The Hypnotist's Love Story,Liane Moriarty ,Paperback,$8.89,$9.99,9780451492340,Berkley; Reprint edition,03/27/18,560,4.3(w) x 7.6(h) x 1.2(d)
The Hermetica: The Lost Wisdom of the Pharaohs,Timothy Freke and Peter Gandy ,Paperback,$10.00,$12.00,9781585426928,TarcherPerigee; Original edition,12/26/08,145,5(w) x 7.1(h) x 0.5(d)
A Darker Shade of Magic: A Novel (Shades of Magic),V. E. Schwab ,Paperback,$8.78,$15.99,9780765376466,Tor Books; Reprint edition,01/19/16,416,5.5(w) x 8.2(h) x 1.1(d)
The Things We Cannot Say,Kelly Rimmer ,Paperback,$12.48,$16.99,9781525823565,Graydon House; Original edition,03/19/19,432,6(w) x 8.9(h) x 1.2(d)
"The Skyrim Library - Volumes I, II & III (Box Set)",Bethesda Softworks ,Hardcover,$67.39,$105.00,9781783293230,Titan Books; Box edition,09/12/17,232,8.5(w) x 10.9(h) x 3.4(d)
Einstein's Dreams,Alan Lightman ,Paperback,$12.70,$14.95,9781400077809,Vintage; 1 edition,11/09/04,144,5.2(w) x 8(h) x 0.4(d)
Player's Handbook (Dungeons & Dragons),Wizards RPG Team,Hardcover,$29.97,$49.95,9780786965601,Wizards of the Coast; 5th edition,08/19/14,320,8.5(w) x 11.2(h) x 0.8(d)
"Dungeons & Dragons Dungeon Master's Guide (Core Rulebook, D&D Roleplaying Game) (D&D Core Rulebook)",Wizards RPG Team,Hardcover,$34.39,$49.95,9780786965625,Wizards of the Coast; 5th edition,12/09/14,320,8.5(w) x 11.2(h) x 0.8(d)
Xanathar's Guide to Everything,Wizards RPG Team,Hardcover,$29.71,$49.95,9780786966110,Wizards of the Coast,11/21/17,192,8.6(w) x 11.2(h) x 0.6(d)
"Dungeons & Dragons Monster Manual (Core Rulebook, D&D Roleplaying Game) (D&D Core Rulebook)",Wizards RPG Team,Hardcover,$26.38,$49.95,9780786965618,Wizards of the Coast; 9 edition,09/30/14,352,8.6(w) x 11.2(h) x 0.8(d)
The Elder Scrolls: The Official Cookbook,Chelsea Monroe-Cassel,Hardcover,$21.99,$35.00,9781683833987,Insight Editions,03/26/19,192,8(w) x 10(h) x 0.7(d)
Volo's Guide to Monsters,Wizards RPG Team,Hardcover,$29.38,$49.95,9780786966011,Wizards of the Coast; Wizards RPG Team edition,11/15/16,224,8.5(w) x 10.9(h) x 0.6(d)
Detective Comics: 80 Years of Batman Deluxe Edition,Various ,Hardcover,$20.99,$29.99,9781401285388,DC Comics; Deluxe edition,03/12/19,424,7.4(w) x 11.2(h) x 1(d)
A Feast of Ice and Fire: The Official Game of Thrones Companion Cookbook,"Chelsea Monroe-Cassel , Sariann Lehrer , et al. ",Hardcover,$27.81,$35.00,9780345534491,Bantam; First Barnes & Noble Edition edition,05/29/12,240,7.7(w) x 9.5(h) x 0.8(d)
"The Book of Dust: The Secret Commonwealth (Book of Dust, Volume 2)",Philip Pullman ,Hardcover,$15.31,$22.99,9780553510669,Knopf Books for Young Readers,10/03/19,544,6.2(w) x 9(h) x 1.4(d)
On Writing: 10th Anniversary Edition: A Memoir of the Craft,Stephen King ,Paperback,$13.81,$17.00,9781439156810,Scribner; Anniversary edition,07/06/10,288,5.5(w) x 8.4(h) x 0.8(d)
"Dungeons & Dragons Waterdeep: Dungeon of the Mad Mage (Adventure Book, D&D Roleplaying Game) (D&D Adventure)",Wizards RPG Team ,Hardcover,$31.42,$49.95,9780786966264,Wizards of the Coast,11/20/18,256,8.6(w) x 11.1(h) x 0.8(d)
Dungeons & Dragons Spellbook Cards: Magic Items (D&D Accessory),Wizards RPG Team ,Game,$25.88,$29.99,9780786966707,Wizards of the Coast,11/05/18,,5.2(w) x 3.6(h) x 2.5(d)
Tales From the Yawning Portal (Dungeons & Dragons),Wizards RPG Team ,Hardcover,$33.96,$49.95,9780786966097,Wizards of the Coast,04/04/17,248,8.5(w) x 11.2(h) x 0.7(d)
Never Let a Unicorn Scribble!,Diane Alber ,Paperback,$10.50,$11.99,,,01/01/1979,,
Millennial Loteria,"Mike Alfaro , Gerardo Guillén , et al. ",Game,$22.46,$24.95,9781944515805,Blue Star Press,12/04/18,,9(w) x 5.5(h) x 1.5(d)
Fallout: The Vault Dweller's Official Cookbook,Victoria Rosenthal ,Hardcover,$20.31,$35.00,9781683833970,Insight Editions,10/23/18,192,8(w) x 10(h) x 0.9(d)
How To Draw Comics The Marvel Way,Stan Lee and John Buscema ,Paperback,$12.23,$17.99,9780671530778,Atria Books; Reprint edition,09/14/84,192,8.5(w) x 11(h) x 0.4(d)
The Hobbit,J. R. R. Tolkien ,Paperback,$11.16,$15.99,9780547928227,Houghton Mifflin Harcourt,09/18/12,300,5.5(w) x 8.2(h) x 0.8(d)
Dungeons & Dragons Tactical Maps Reincarnated (D&D Accessory),Wizards RPG Team ,Game,$16.87,$24.95,9780786966790,Wizards of the Coast,02/19/19,,8.6(w) x 11.2(h) x 0.7(d)
Tomb of Annihilation (Dungeons & Dragons),Wizards RPG Team ,Hardcover,$33.96,$49.95,9780786966103,Wizards of the Coast,09/19/17,256,8.5(w) x 11.2(h) x 0.7(d)
Critical Role: Tal'Dorei Campaign Setting,Matthew Mercer and James Haeck ,Hardcover,$27.00,$34.95,9781934547847,Green Ronin Publishing,10/17/17,144,8.5(w) x 10.9(h) x 0.6(d)
The Testaments: A Novel,Margaret Atwood ,Hardcover,$18.87,$28.95,9780385543781,Nan A. Talese,09/10/19,416,6.2(w) x 9.2(h) x 1.2(d)
What the Wind Knows,Amy Harmon ,Paperback,$10.37,$14.95,9781503904590,Lake Union Publishing,03/01/19,416,5.5(w) x 8.2(h) x 1(d)
Kindred,Octavia E. Butler ,Paperback,$10.87,$16.00,9780807083697,Beacon Press,01/012003,264,5.4(w) x 8(h) x 0.7(d)
Hoard of the Dragon Queen (D&D Adventure),Wizards RPG Team ,Hardcover,$20.36,$29.95,9780786965649,Wizards of the Coast; 5th Edition edition,08/19/14,96,8.5(w) x 11.2(h) x 0.6(d)
Storm King's Thunder (Dungeons & Dragons),Wizards RPG Team ,Hardcover,$33.96,$49.95,9780786966004,Wizards of the Coast,09/06/16,256,8.5(w) x 11.1(h) x 0.7(d)
Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison,Brandon Mull and Brandon Dorman ,Paperback,$24.99,$44.99,9781442429772,Aladdin; Boxed Set edition,10/04/11,2512,5.1(w) x 7.6(h) x 5.2(d)
Princes of the Apocalypse (D&D Accessory),Wizards RPG Team ,Hardcover,$26.49,$49.95,9780786965786,Wizards of the Coast,04/07/15,255,8.5(w) x 11.1(h) x 0.7(d)
The Legend of Zelda Encyclopedia,Nintendo ,Hardcover,$28.02,$39.99,9781506706382,Dark Horse Books,06/19/18,328,9.3(w) x 12.2(h) x 1(d)
Batman: Damned,Brian Azzarello and Lee Bermejo ,Hardcover,$26.99,$29.99,9781401291402,DC Black Label,09/10/19,192,6.6(w) x 10.8(h)
DC Comics Encyclopedia All-New Edition: The Definitive Guide to the Characters of the DC Universe,Matthew K. Manning and Alex Irvine ,Hardcover,$22.89,$40.00,9781465453570,DK; New edition,10/25/16,368,10.2(w) x 12.1(h) x 1.2(d)
Dungeons & Dragons Spellbook Cards: Monsters 0-5 (D&D Accessory),Wizards RPG Team ,Game,$22.49,$24.99,9780786966721,Wizards of the Coast; 5th edition edition,02/05/19,,5.2(w) x 3.6(h) x 2.2(d)
Battle Angel Alita Deluxe Edition 1,Yukito Kishiro ,Hardcover,$20.39,$29.99,9781632365989,Kodansha Comics; Deluxe edition,11/21/17,430,7.2(w) x 10.3(h) x 1.1(d)
The Legend of Zelda: Art & Artifacts,Nintendo ,Hardcover,$24.45,$39.99,9781506703350,Dark Horse Books; Nintendo (Created by) edition,02/21/17,427,9.3(w) x 12.3(h) x 1.6(d)
The Way of Kings,Brandon Sanderson ,Mass Market Paperback,$7.98,$9.99,9780765365279,Tor Fantasy; First edition,05/24/11,,4.1(w) x 6.8(h) x 2(d)
Return of the Lazy Dungeon Master,Michael Shea ,Paperback,$15.52,$19.99,9781726631822,Independently published,12/08/18,94,8.5(w) x 11(h) x 0.2(d)
The Legend of Zelda: Hyrule Historia,"Patrick Thorpe, Michael Gombos, et al. ",Hardcover,$25.94,$34.99,9781616550417,Dark Horse Books; 5th Printing edition,01/29/13,280,9.3(w) x 12.2(h) x 1(d)
METRO 2035. English language edition. (METRO by Dmitry Glukhovsky) (Volume 3),Dmitry Glukhovsky ,Paperback,$17.99,$19.99,9781539930723,CreateSpace Independent Publishing Platform; 1 edition,12/01/16,502,6(w) x 9(h) x 1.3(d)
Even Superheroes Have Bad Days,Shelly Becker and Eda Kaban ,Hardcover,$10.48,$14.95,9781454913948,Sterling Children's Books,09/06/16,40,8.6(w) x 11(h) x 0.4(d)
Tavern (Dargath Chronicles),Deston J. Munden and Paul Martin ,Paperback,$14.18,$15.99,9781795562584,Independently published,03/24/19,445,6(w) x 9(h) x 1.1(d)
The Rise of Tiamat (D&D Adventure),Wizards RPG Team ,Hardcover,$23.38,$29.95,9780786965656,Wizards of the Coast,11/04/14,96,8.5(w) x 11.2(h) x 0.5(d)
Saga Book Three,Brian K Vaughan and Fiona Staples ,Hardcover,$44.99,$49.99,9781534312210,Image Comics,06/04/19,504,7.2(w) x 11(h)
D&D DUNGEON TILES REINCARNATED: WILDERNESS,Wizards RPG Team ,Game,$13.49,$24.99,9780786966318,Wizards of the Coast; Brdgm edition,01/23/18,,9.1(w) x 12(h) x 2.2(d)
Creature Codex,"Wolfgang Baur, Dan Dillon, et al. ",Hardcover,$38.23,$49.99,9781936781928,Paizo Inc.,10/02/18,416,8.1(w) x 10.9(h) x 1.3(d)
Starfinder Roleplaying Game: Starfinder Core Rulebook,"James L. Sutter , Rob McCreary, et al. ",Hardcover,$40.79,$59.99,9781601259561,Paizo Inc.; Brdgm edition,08/17/17,528,8.7(w) x 10.9(h) x 1.1(d)
Battle Angel Alita Deluxe Edition 2,Yukito Kishiro ,Hardcover,$20.39,$29.99,9781632365996,Kodansha Comics; Deluxe edition,03/06/18,416,7.2(w) x 10.3(h) x 1(d)
The Wall: A Novel,John Lanchester ,Hardcover,$17.07,$25.95,9781324001638,W. W. Norton & Company,03/05/19,288,6.5(w) x 9.6(h) x 1(d)
The Keeper of Lost Things: A Novel,Ruth Hogan ,Paperback,$12.51,$15.99,9780062473554,William Morrow Paperbacks; Reprint edition,11/28/17,288,5.3(w) x 8(h) x 0.6(d)
The Batman Who Laughs,Scott Snyder and Jock ,Hardcover,$24.51,$29.99,9781401294038,DC Comics,10/22/19,172,6.6(w) x 10.2(h)
Warriors and Weapons: A Young Adventurer's Guide (Dungeons & Dragons Young Adventurer's Guides),"Dungeons & Dragons, Jim Zub , et al. ",Hardcover,$9.33,$12.99,9781984856425,Ten Speed Press,07/16/19,112,5.8(w) x 8.2(h)
The Winter of the Witch: A Novel (Winternight Trilogy),Katherine Arden ,Hardcover,$18.30,$28.00,9781101885994,Del Rey; 1st Edition edition,01/08/19,384,6.4(w) x 9.6(h) x 1.2(d)
Chronicle of a Death Foretold,Gabriel García Márquez and Gregory Rabassa ,Paperback,$10.88,$14.00,9781400034710,Vintage; Reprint edition,10/07/03,128,5.2(w) x 8(h) x 0.4(d)
"Batman: The Killing Joke, Deluxe Edition",Alan Moore and Brian Bolland ,Hardcover,$11.18,$17.99,9781401216672,DC Comics; Deluxe edition,03/19/08,64,7.4(w) x 11.3(h) x 0.5(d)
Batman Vol. 9: The Tyrant Wing,Tom King ,Paperback,$11.59,$16.99,9781401288440,DC Comics,03/26/19,152,6.7(w) x 10.2(h) x 0.3(d)
Norse Mythology,Neil Gaiman ,Hardcover,$18.16,$25.95,9780393609097,W. W. Norton & Company; 1st edition,02/07/17,304,5.8(w) x 8.6(h) x 1.1(d)
Batman: White Knight,Sean Murphy ,Paperback,$13.38,$19.99,9781401279592,DC Black Label,10/09/18,232,6.6(w) x 10.2(h) x 0.4(d)
The Slow Regard of Silent Things (Kingkiller Chronicle),Patrick Rothfuss ,Paperback,$9.19,$10.99,9780756411329,DAW; Reprint edition,11/17/15,176,5.1(w) x 8(h) x 0.5(d)
Babylon's Ashes (The Expanse),James S. A. Corey ,Paperback,$11.55,$16.99,9780316217644,Orbit; Reprint edition,10/24/17,576,6.1(w) x 9.2(h) x 1.5(d)
Bone: The Complete Cartoon Epic in One Volume,Jeff Smith ,Paperback,$24.43,$44.95,9781888963144,Cartoon Books; Revised edition,09/01/04,1344,6.5(w) x 9(h) x 2.2(d)
D&D DUNGEON TILES REINCARNATED: DUNGEON,Wizards RPG Team ,Game,$22.49,$24.99,9780786966301,Wizards of the Coast; Brdgm edition,01/23/18,,9.1(w) x 12(h) x 2.2(d)
"Mistborn Trilogy Boxed Set (Mistborn, The Hero of Ages, & The Well of Ascension)",Brandon Sanderson ,Mass Market Paperback,$24.27,$28.97,9780765365439,Tor Fantasy; Box edition,11/03/09,,4.2(w) x 6.9(h) x 3.7(d)
Words of Radiance: Book Two of the Stormlight Archive,Brandon Sanderson ,Mass Market Paperback,$8.99,$9.99,9780765365286,Tor Fantasy; Reprint edition,03/03/15,,4.2(w) x 6.8(h) x 2.1(d)
Dungeons & Dragons Spellbook Cards: Monsters 6-16 (D&D Accessory),Wizards RPG Team ,Game,$14.39,$15.99,9780786966714,Wizards of the Coast,02/05/19,,5.2(w) x 3.6(h) x 1.3(d)
Build It! Volume 1: Make Supercool Models with Your LEGO® Classic Set (Brick Books),Jennifer Kemmeter ,Paperback,$13.05,$16.99,9781943328802,Graphic Arts Books,10/18/16,88,8.5(w) x 11(h) x 0.2(d)
Tome of Beasts,Wolfgang Baur ,Hardcover,$38.10,$49.99,9781936781560,Paizo Inc.; Brdgm edition,11/08/16,400,8.9(w) x 11.5(h) x 2.1(d)
D&D Character Sheets,Wizards RPG Team ,Paperback,$8.45,$9.95,9780786966189,Wizards of the Coast; Unbnd edition,06/20/17,,9.3(w) x 11.8(h) x 0.2(d)
Call of Cthulhu Rpg Keeper Rulebook: Horror Roleplaying in the Worlds of H.p. Lovecraft (Call of Cthulhu Roleplaying),"Sandy Petersen, Lynn Willis, et al. ",Hardcover,$40.61,$54.95,9781568824307,Chaosium; 7th ed. edition,05/16/16,,8.3(w) x 10.8(h) x 1.1(d)
Batman: Year One,Frank Miller and David Mazzucchelli ,Paperback,$10.19,$14.99,9780290204890,DC Comics; Deluxe ed. edition,01/10/07,136,6.7(w) x 10.2(h) x 0.3(d)
Batman by Scott Snyder & Greg Capullo Omnibus Vol. 1,Scott Snyder and Greg Capullo ,Hardcover,$89.51,$125.00,9781401298845,DC Comics,10/22/19,900,7.1(w) x 10.9(h)
Atmosphæra Incognita,Neal Stephenson ,Hardcover,$22.50,$25.00,9781596069190,Subterranean; Deluxe Hardcover edition,07/31/19,104,
Battle Angel Alita Deluxe Edition 3,Yukito Kishiro ,Hardcover,$20.39,$29.99,9781632366009,Kodansha Comics; Deluxe edition,04/03/18,436,7.2(w) x 10.2(h) x 1(d)
Dark Nights: Metal: Deluxe Edition,Scott Snyder and Greg Capullo ,Hardcover,$15.75,$29.99,9781401277321,DC Comics; Deluxe edition,06/12/18,216,7.4(w) x 11.2(h) x 0.6(d)
"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan ,Mass Market Paperback,$8.09,$9.99,9780812511819,Tor Fantasy; Reprint edition,11/15/90,,4.2(w) x 6.8(h) x 1.4(d)
The Wind-Up Bird Chronicle: A Novel,Haruki Murakami and Jay Rubin ,Paperback,$7.96,$17.00,9780679775430,Vintage; 1st Vintage International Ed edition,09/01/98,607,5.2(w) x 8(h) x 1.4(d)
"The Divine Comedy (The Inferno, The Purgatorio, and The Paradiso)",Dante Alighieri and John Ciardi ,Paperback,$16.53,$21.00,9780451208637,Berkley; 1 edition,05/27/03,928,6(w) x 9(h) x 1.5(d)
Batman: The Dark Knight Returns 30th Anniversary Edition,Frank Miller ,Paperback,$9.82,$19.99,9781401263119,DC Comics; Anniversary edition,02/16/16,224,6.6(w) x 10.2(h) x 0.4(d)
Abaddon's Gate (The Expanse),James S. A. Corey ,Paperback,$10.00,$17.00,9780316129077,Orbit; First Edition edition,06/04/13,576,6(w) x 9.2(h) x 1.5(d)
Snow Crash,Neal Stephenson ,Paperback,$13.47,$17.00,9780553380958,Del Rey,01/012000,440,5.5(w) x 8.2(h) x 1(d)
Pokémon Ultra Sun & Pokémon Ultra Moon Edition: The Official National Pokédex (Pokemon (Prima Official Guide/Official Pokedex Guide)),Pokemon Company International ,Paperback,$16.99,$24.99,9780744019360,The Pokémon Company International; Pck Pap/Ps edition,12/12/17,720,8(w) x 10.9(h) x 1(d)
Starship Troopers,Robert A. Heinlein ,Paperback,$8.99,$9.99,9780441783588,Ace,05/15/87,263,4.2(w) x 7.6(h) x 0.9(d)
"Neil Gaiman's Snow, Glass, Apples",Neil Gaiman and Colleen Doran ,Hardcover,$12.32,$17.99,9781506709796,Dark Horse Books,08/20/19,64,6.6(w) x 10.2(h)
"A Storm of Swords (A Song of Ice and Fire, Book 3)",George R. R. Martin ,Mass Market Paperback,$8.28,$9.99,9780553573428,Bantam,03/04/03,,4.2(w) x 6.8(h) x 1.8(d)
The Left Hand of Darkness: 50th Anniversary Edition,Ursula K. Le Guin ,Mass Market Paperback,$8.99,$9.99,9780441478125,Ace Books,01/011987,,4.2(w) x 7.6(h) x 0.9(d)
Infinity War,Jim Starlin and Ron Lim ,Paperback,$20.39,$29.99,9780785121053,Marvel,04/05/06,400,6.6(w) x 10.2(h) x 0.6(d)
Spellbook Cards: Xanathar's (Dungeons & Drangons),Wizards RPG Team ,Game,$9.88,$12.99,9780786966530,Wizards of the Coast,10/30/18,,3.6(w) x 5.2(h) x 1.2(d)
